date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2010-09-09,27,21,0.0,11.6,6,6,1,07:16 AM,07:14 PM,06:17 AM,06:53 PM,21,28,28,26,12,0,76,0.0,1011,27,10,202,9
2010-09-10,28,22,0.0,11.6,6,6,8,08:27 AM,07:51 PM,06:17 AM,06:52 PM,22,29,29,27,8,0,74,0.0,1007,28,10,215,7
2010-09-11,28,23,0.0,11.6,7,7,16,09:39 AM,08:30 PM,06:18 AM,06:50 PM,21,29,29,26,12,0,72,0.0,1008,28,10,240,9
2010-09-12,28,23,0.0,11.6,6,6,23,10:48 AM,09:13 PM,06:19 AM,06:49 PM,20,27,27,25,18,2,76,0.0,1010,28,10,237,14
2010-09-13,27,21,0.0,11.6,6,6,31,11:55 AM,10:01 PM,06:19 AM,06:48 PM,19,26,26,24,16,2,73,0.0,1010,27,10,245,13
2010-09-14,26,22,0.0,11.6,6,6,38,12:56 PM,10:53 PM,06:20 AM,06:46 PM,19,26,26,24,16,15,75,0.0,1010,26,10,253,12
2010-09-15,26,22,0.0,11.6,6,6,46,01:51 PM,11:49 PM,06:21 AM,06:45 PM,20,26,26,24,12,8,78,0.0,1011,26,10,289,10
2010-09-16,27,21,0.0,11.6,6,6,53,02:39 PM,No moonset,06:21 AM,06:43 PM,21,27,27,25,10,3,77,0.0,1011,27,10,286,8
2010-09-17,26,22,0.0,11.6,6,6,61,03:20 PM,12:46 AM,06:22 AM,06:42 PM,20,27,27,25,16,19,76,0.0,1011,26,10,244,12
2010-09-18,26,22,0.0,11.6,6,6,68,03:56 PM,01:44 AM,06:23 AM,06:41 PM,19,26,26,25,10,3,72,0.0,1010,26,10,249,9
2010-09-19,27,21,0.0,11.6,6,6,76,04:28 PM,02:41 AM,06:23 AM,06:39 PM,21,29,29,27,8,0,71,0.0,1008,27,10,208,7
2010-09-20,30,23,0.0,11.6,7,7,84,04:57 PM,03:37 AM,06:24 AM,06:38 PM,18,29,29,28,18,1,55,0.0,1008,30,10,145,12
2010-09-21,30,25,0.0,11.6,7,7,91,05:24 PM,04:32 AM,06:25 AM,06:36 PM,19,31,31,29,14,0,58,0.0,1008,30,10,202,10
2010-09-22,29,25,0.0,11.6,7,7,99,05:51 PM,05:27 AM,06:26 AM,06:35 PM,20,30,30,28,17,6,63,0.0,1010,29,10,131,10
2010-09-23,29,25,0.0,11.6,7,7,100,06:17 PM,06:21 AM,06:26 AM,06:34 PM,20,30,30,28,12,15,61,0.0,1012,29,10,213,9
2010-09-24,31,25,0.0,11.6,7,7,86,06:45 PM,07:17 AM,06:27 AM,06:32 PM,19,29,29,28,16,11,62,0.1,1011,31,10,57,10
2010-09-25,29,24,0.0,11.6,7,7,79,07:16 PM,08:13 AM,06:28 AM,06:31 PM,21,30,30,27,10,11,69,0.0,1011,29,10,252,8
2010-09-26,29,24,0.0,11.6,7,7,71,07:51 PM,09:11 AM,06:28 AM,06:29 PM,20,29,29,27,16,1,66,0.0,1013,29,10,98,12
2010-09-27,29,25,0.0,11.6,7,7,64,08:30 PM,10:10 AM,06:29 AM,06:28 PM,17,28,28,27,15,1,55,0.0,1015,29,10,125,10
2010-09-28,29,23,0.0,11.6,7,7,56,09:16 PM,11:09 AM,06:30 AM,06:27 PM,18,29,29,27,11,1,58,0.0,1014,29,10,228,9
2010-09-29,27,22,0.0,11.6,6,6,48,10:08 PM,12:07 PM,06:30 AM,06:25 PM,19,28,28,26,10,1,66,0.0,1012,27,10,223,8
2010-09-30,30,24,0.0,11.6,7,7,41,11:08 PM,01:02 PM,06:31 AM,06:24 PM,19,29,29,28,11,2,58,0.0,1012,30,10,196,9
2010-10-01,30,26,0.0,11.6,7,7,39,No moonrise,01:53 PM,06:32 AM,06:22 PM,17,30,30,29,10,3,51,0.0,1012,30,10,186,7
2010-10-02,31,26,0.0,11.6,7,7,32,12:12 AM,02:38 PM,06:33 AM,06:21 PM,18,30,30,29,21,1,51,0.0,1011,31,10,127,13
2010-10-03,29,25,0.0,11.6,7,7,25,01:20 AM,03:20 PM,06:33 AM,06:20 PM,17,28,28,27,21,1,53,0.0,1011,29,10,108,14
2010-10-04,28,22,0.0,11.6,6,6,18,02:29 AM,03:57 PM,06:34 AM,06:18 PM,17,27,27,26,11,1,57,0.0,1012,28,10,229,9
2010-10-05,25,20,0.0,11.6,6,6,10,03:40 AM,04:32 PM,06:35 AM,06:17 PM,16,25,25,23,14,1,64,0.0,1013,25,10,225,11
2010-10-06,25,20,0.0,11.6,6,6,3,04:51 AM,05:07 PM,06:36 AM,06:16 PM,17,25,25,24,12,1,65,0.0,1012,25,10,216,9
2010-10-07,25,20,0.0,11.6,6,6,0,06:02 AM,05:43 PM,06:36 AM,06:14 PM,16,24,24,22,10,23,68,0.0,1011,25,10,244,8
2010-10-08,24,20,0.0,11.6,6,6,0,07:13 AM,06:21 PM,06:37 AM,06:13 PM,17,22,23,22,21,11,72,3.2,1010,24,10,212,15
2010-10-09,23,19,0.0,11.6,6,6,4,08:24 AM,07:04 PM,06:38 AM,06:12 PM,15,21,22,21,26,8,66,0.1,1012,23,10,224,20
2010-10-10,23,19,0.0,11.6,6,6,11,09:35 AM,07:51 PM,06:39 AM,06:11 PM,12,21,23,21,13,27,56,0.3,1012,23,10,160,9
2010-10-11,23,20,0.0,11.6,6,6,18,10:40 AM,08:43 PM,06:39 AM,06:09 PM,13,22,23,22,12,12,55,0.0,1013,23,10,221,9
2010-10-12,24,20,0.0,11.6,6,6,26,11:40 AM,09:39 PM,06:40 AM,06:08 PM,12,23,24,23,10,6,52,0.0,1016,24,10,189,8
2010-10-13,26,21,0.0,11.6,6,6,33,12:32 PM,10:37 PM,06:41 AM,06:07 PM,15,26,26,25,10,6,53,0.0,1016,26,10,191,7
2010-10-14,28,23,0.0,11.6,7,7,40,01:17 PM,11:36 PM,06:42 AM,06:06 PM,16,28,28,27,11,8,50,0.0,1012,28,10,169,7
2010-10-15,29,25,0.0,11.6,7,7,48,01:55 PM,No moonset,06:43 AM,06:04 PM,17,28,28,28,16,7,51,0.0,1009,29,10,109,9
2010-10-16,27,24,0.0,11.6,7,7,55,02:28 PM,12:33 AM,06:43 AM,06:03 PM,17,27,27,26,12,12,59,0.0,1012,27,10,200,8
2010-10-17,27,23,0.0,11.6,6,6,62,02:59 PM,01:30 AM,06:44 AM,06:02 PM,15,26,26,25,12,8,53,0.0,1014,27,10,155,8
2010-10-18,29,23,0.0,11.6,7,7,69,03:27 PM,02:25 AM,06:45 AM,06:01 PM,13,27,27,26,24,5,46,0.0,1013,29,10,80,13
2010-10-19,30,24,0.0,11.5,7,7,77,03:53 PM,03:20 AM,06:46 AM,06:00 PM,15,29,29,29,15,3,45,0.1,1013,30,10,140,8
2010-10-20,31,25,0.0,8.7,7,7,84,04:20 PM,04:14 AM,06:47 AM,05:58 PM,15,28,28,28,30,10,49,0.0,1013,31,10,135,16
2010-10-21,27,22,0.0,8.7,6,6,91,04:48 PM,05:10 AM,06:47 AM,05:57 PM,17,26,26,25,17,20,60,0.0,1018,27,10,215,12
2010-10-22,26,22,0.0,8.7,6,6,98,05:18 PM,06:06 AM,06:48 AM,05:56 PM,17,26,26,24,14,5,65,0.0,1015,26,10,173,10
2010-10-23,24,20,0.0,8.7,6,6,100,05:52 PM,07:04 AM,06:49 AM,05:55 PM,18,22,24,22,14,3,76,0.0,1015,24,10,240,11
2010-10-24,24,19,0.0,8.7,6,6,87,06:30 PM,08:03 AM,06:50 AM,05:54 PM,16,22,23,22,11,4,70,0.0,1015,24,10,246,9
2010-10-25,23,19,0.0,8.7,6,6,80,07:15 PM,09:03 AM,06:51 AM,05:53 PM,16,22,23,22,13,1,71,0.0,1016,23,10,227,10
2010-10-26,24,18,0.0,8.7,6,6,72,08:05 PM,10:02 AM,06:52 AM,05:52 PM,16,22,23,22,11,5,70,0.0,1018,24,10,181,8
2010-10-27,24,21,0.0,8.7,6,6,65,09:03 PM,10:58 AM,06:53 AM,05:51 PM,15,25,25,23,17,8,59,0.0,1016,24,10,86,11
2010-10-28,30,24,0.0,8.7,7,7,58,10:05 PM,11:50 AM,06:53 AM,05:50 PM,16,28,28,27,19,22,51,0.0,1010,30,10,157,11
2010-10-29,22,18,0.0,8.7,6,6,51,11:10 PM,12:36 PM,06:54 AM,05:49 PM,15,20,21,20,27,18,74,6.2,1010,22,10,228,20
2010-10-30,21,17,0.0,8.7,5,5,43,No moonrise,01:17 PM,06:55 AM,05:48 PM,13,19,19,19,17,16,71,0.6,1014,21,10,223,13
2010-10-31,22,17,0.0,8.7,5,5,39,12:17 AM,01:55 PM,06:56 AM,05:47 PM,14,20,21,20,14,8,66,0.0,1017,22,10,143,10
2010-11-01,22,19,0.0,8.7,6,6,22,01:25 AM,02:29 PM,06:57 AM,05:46 PM,12,21,22,21,15,10,57,0.0,1015,22,10,103,10
2010-11-02,23,19,0.0,8.7,6,6,15,02:32 AM,03:03 PM,06:58 AM,05:45 PM,10,21,22,21,18,1,49,0.0,1016,23,10,143,12
2010-11-03,24,19,0.0,8.7,6,6,7,03:41 AM,03:38 PM,06:59 AM,05:44 PM,9,23,24,23,15,0,42,0.0,1019,24,10,125,10
2010-11-04,26,21,0.0,8.7,6,6,0,04:50 AM,04:14 PM,07:00 AM,05:43 PM,8,25,25,23,19,0,38,0.0,1021,26,10,146,11
2010-11-05,26,21,0.0,8.7,6,6,0,06:00 AM,04:54 PM,07:01 AM,05:42 PM,11,25,25,24,19,0,44,0.0,1019,26,10,119,12
2010-11-06,25,19,0.0,8.7,6,6,0,07:11 AM,05:39 PM,07:02 AM,05:42 PM,13,23,24,23,7,11,52,0.0,1015,25,10,203,5
2010-11-07,22,17,0.0,8.7,5,5,0,08:19 AM,06:29 PM,07:03 AM,05:41 PM,14,20,22,20,9,3,67,0.0,1015,22,10,290,7
2010-11-08,21,17,0.0,8.7,5,5,8,09:23 AM,07:24 PM,07:03 AM,05:40 PM,14,20,21,20,13,3,71,0.0,1015,21,10,136,10
2010-11-09,25,18,0.0,8.7,6,6,15,10:20 AM,08:23 PM,07:04 AM,05:39 PM,10,22,23,22,18,0,47,0.0,1015,25,10,133,11
2010-11-10,27,22,0.0,8.7,6,6,23,11:09 AM,09:23 PM,07:05 AM,05:38 PM,10,26,26,25,20,1,38,0.0,1019,27,10,217,11
2010-11-11,26,21,0.0,8.7,6,6,30,11:51 AM,10:22 PM,07:06 AM,05:38 PM,14,26,26,26,9,0,49,0.0,1018,26,10,142,6
2010-11-12,25,20,0.0,8.7,6,6,38,12:27 PM,11:20 PM,07:07 AM,05:37 PM,13,23,25,23,10,5,54,0.0,1013,25,10,133,7
2010-11-13,25,20,0.0,8.7,6,6,45,12:58 PM,No moonset,07:08 AM,05:36 PM,13,24,24,23,12,19,54,0.0,1012,25,10,188,7
2010-11-14,28,23,0.0,8.7,6,6,53,01:27 PM,12:16 AM,07:09 AM,05:36 PM,10,26,26,25,25,10,38,0.0,1016,28,10,156,12
2010-11-15,27,24,0.0,8.7,6,6,60,01:54 PM,01:11 AM,07:10 AM,05:35 PM,9,25,25,25,27,12,36,0.0,1019,27,10,154,13
2010-11-16,26,22,0.0,8.7,6,6,68,02:21 PM,02:06 AM,07:11 AM,05:35 PM,10,25,25,24,22,9,41,0.0,1016,26,10,164,11
2010-11-17,25,21,0.0,8.7,6,6,76,02:48 PM,03:00 AM,07:12 AM,05:34 PM,12,25,25,23,16,5,51,0.3,1015,25,10,165,10
2010-11-18,25,21,0.0,8.7,6,6,83,03:18 PM,03:56 AM,07:13 AM,05:33 PM,12,25,25,24,18,2,47,0.0,1017,25,10,149,10
2010-11-19,26,22,0.0,8.7,6,6,91,03:50 PM,04:53 AM,07:14 AM,05:33 PM,10,25,25,24,20,3,42,0.0,1019,26,10,148,10
2010-11-20,25,20,0.0,8.7,6,6,98,04:27 PM,05:53 AM,07:15 AM,05:32 PM,12,25,25,25,8,2,47,0.0,1016,25,10,189,5
2010-11-21,22,17,0.0,8.7,5,5,100,05:10 PM,06:53 AM,07:16 AM,05:32 PM,14,21,21,21,12,2,67,0.2,1014,22,10,210,9
2010-11-22,20,16,0.0,8.7,5,5,87,06:00 PM,07:54 AM,07:17 AM,05:32 PM,14,19,19,19,12,1,73,0.0,1014,20,10,225,9
2010-11-23,21,16,0.0,8.7,5,5,79,06:56 PM,08:52 AM,07:18 AM,05:31 PM,13,18,18,18,9,21,72,0.0,1014,21,10,226,7
2010-11-24,22,16,0.0,8.7,5,5,72,07:58 PM,09:46 AM,07:19 AM,05:31 PM,10,19,19,19,7,8,59,0.0,1015,22,10,148,5
2010-11-25,22,17,0.0,8.7,5,5,64,09:04 PM,10:34 AM,07:19 AM,05:31 PM,11,20,21,20,7,8,56,0.0,1017,22,10,143,5
2010-11-26,22,17,0.0,8.7,5,5,57,10:10 PM,11:17 AM,07:20 AM,05:30 PM,11,21,21,21,14,4,53,0.0,1018,22,10,140,9
2010-11-27,24,19,0.0,8.7,6,6,49,11:17 PM,11:56 AM,07:21 AM,05:30 PM,9,22,23,22,23,1,45,0.0,1019,24,10,129,12
2010-11-28,24,20,0.0,8.7,6,6,41,No moonrise,12:30 PM,07:22 AM,05:30 PM,9,21,22,21,26,20,46,0.0,1020,24,10,127,14
2010-11-29,25,20,0.0,8.7,6,6,34,12:23 AM,01:04 PM,07:23 AM,05:30 PM,8,22,24,22,20,4,40,0.0,1019,25,10,140,11
2010-11-30,25,20,0.0,8.7,6,6,26,01:30 AM,01:37 PM,07:24 AM,05:29 PM,8,24,25,24,14,0,38,0.0,1019,25,10,148,8
2010-12-01,24,20,0.0,8.7,6,6,25,02:36 AM,02:11 PM,07:25 AM,05:29 PM,8,22,23,22,12,23,42,0.0,1019,24,10,148,7
2010-12-02,24,19,0.0,8.7,6,6,18,03:44 AM,02:48 PM,07:26 AM,05:29 PM,8,21,22,21,13,34,41,0.0,1020,24,10,139,7
2010-12-03,25,20,0.0,8.7,6,6,11,04:52 AM,03:30 PM,07:27 AM,05:29 PM,8,23,24,23,14,6,38,0.0,1020,25,10,151,8
2010-12-04,25,21,0.0,8.7,6,6,4,06:00 AM,04:16 PM,07:27 AM,05:29 PM,7,24,24,23,18,5,36,0.0,1018,25,10,149,10
2010-12-05,25,18,0.0,8.7,6,6,0,07:05 AM,05:09 PM,07:28 AM,05:29 PM,9,22,23,22,19,5,44,0.0,1014,25,10,189,12
2010-12-06,18,15,0.0,8.7,5,5,0,08:05 AM,06:07 PM,07:29 AM,05:29 PM,11,16,16,16,25,15,73,3.5,1012,18,10,218,18
2010-12-07,18,15,0.0,8.7,5,5,4,08:58 AM,07:07 PM,07:30 AM,05:29 PM,10,17,17,17,11,6,66,0.0,1015,18,10,191,8
2010-12-08,19,15,0.0,8.7,5,5,11,09:44 AM,08:08 PM,07:31 AM,05:29 PM,10,18,18,18,11,9,61,0.0,1018,19,10,107,8
2010-12-09,20,16,0.0,8.7,5,5,18,10:23 AM,09:07 PM,07:31 AM,05:29 PM,9,18,18,18,8,9,57,0.0,1015,20,10,121,6
2010-12-10,19,15,0.0,8.7,5,5,25,10:57 AM,10:05 PM,07:32 AM,05:30 PM,11,17,17,17,26,28,66,1.0,1009,19,10,171,19
2010-12-11,17,12,0.0,7.0,3,3,33,11:27 AM,11:01 PM,07:33 AM,05:30 PM,12,13,15,13,77,66,80,46.9,998,17,7,202,47
2010-12-12,12,10,0.0,5.4,3,3,40,11:55 AM,11:56 PM,07:34 AM,05:30 PM,8,7,11,7,61,69,81,35.6,1000,12,7,217,40
2010-12-13,14,10,0.0,7.0,4,4,47,12:21 PM,No moonset,07:34 AM,05:30 PM,8,10,12,10,32,38,75,6.5,1013,14,10,214,22
2010-12-14,16,13,0.0,8.7,4,4,54,12:48 PM,12:50 AM,07:35 AM,05:30 PM,7,13,14,13,38,21,63,1.0,1017,16,10,176,26
2010-12-15,17,13,0.0,8.7,5,5,62,01:17 PM,01:45 AM,07:36 AM,05:31 PM,3,15,16,15,22,7,44,0.0,1015,17,10,160,13
2010-12-16,21,16,0.0,8.7,5,5,69,01:48 PM,02:40 AM,07:36 AM,05:31 PM,7,18,18,18,28,12,49,0.0,1014,21,10,147,15
2010-12-17,19,16,0.0,8.7,5,5,76,02:22 PM,03:39 AM,07:37 AM,05:31 PM,8,17,17,17,44,5,56,0.7,1012,19,10,186,26
2010-12-18,16,14,0.0,8.7,4,4,84,03:02 PM,04:38 AM,07:38 AM,05:32 PM,10,14,15,14,28,19,75,6.0,1017,16,10,217,19
2010-12-19,16,13,0.0,8.7,4,4,91,03:49 PM,05:39 AM,07:38 AM,05:32 PM,10,14,15,14,13,22,74,0.1,1021,16,10,158,9
2010-12-20,18,14,0.0,8.7,5,5,98,04:43 PM,06:39 AM,07:39 AM,05:33 PM,9,16,16,16,20,5,62,0.0,1022,18,10,43,12
2010-12-21,20,16,0.0,8.7,5,5,100,05:44 PM,07:36 AM,07:39 AM,05:33 PM,9,18,18,18,22,2,57,0.0,1022,20,10,62,12
2010-12-22,20,16,0.0,8.7,5,5,87,06:50 PM,08:28 AM,07:40 AM,05:34 PM,8,18,18,18,16,17,54,0.0,1020,20,10,100,9
2010-12-23,18,14,0.0,8.7,5,5,80,07:59 PM,09:14 AM,07:40 AM,05:34 PM,8,17,17,17,9,6,56,0.0,1017,18,10,141,6
2010-12-24,17,13,0.0,8.7,4,4,73,09:08 PM,09:55 AM,07:41 AM,05:35 PM,10,17,17,17,7,1,66,0.0,1019,17,10,187,5
2010-12-25,17,13,0.0,8.7,5,5,66,10:16 PM,10:32 AM,07:41 AM,05:35 PM,11,17,17,17,10,4,70,0.0,1020,17,10,160,7
2010-12-26,19,15,0.0,8.7,5,5,58,11:23 PM,11:06 AM,07:42 AM,05:36 PM,9,18,18,18,13,14,58,0.0,1019,19,10,95,8
2010-12-27,21,17,0.0,8.7,5,5,51,No moonrise,11:40 AM,07:42 AM,05:37 PM,9,19,20,19,18,8,53,0.0,1018,21,10,129,9
2010-12-28,22,17,0.0,8.7,5,5,44,12:29 AM,12:13 PM,07:42 AM,05:37 PM,8,19,20,19,28,2,47,0.0,1015,22,10,118,14
2010-12-29,21,17,0.0,8.7,5,5,36,01:36 AM,12:48 PM,07:43 AM,05:38 PM,5,18,19,18,26,6,42,0.0,1013,21,10,124,13
2010-12-30,18,13,0.0,8.7,5,5,29,02:42 AM,01:27 PM,07:43 AM,05:39 PM,6,16,16,16,18,27,51,0.4,1012,18,10,177,11
2010-12-31,15,12,0.0,8.7,4,4,25,03:49 AM,02:11 PM,07:43 AM,05:39 PM,7,14,14,14,8,14,62,0.0,1016,15,10,194,5
2011-01-01,15,12,0.0,8.7,4,4,15,04:53 AM,03:00 PM,07:43 AM,05:40 PM,8,13,13,13,15,9,69,0.2,1017,15,10,199,10
2011-01-02,16,12,0.0,8.7,4,4,7,05:54 AM,03:55 PM,07:44 AM,05:41 PM,8,14,15,14,12,9,64,0.0,1017,16,10,151,8
2011-01-03,18,14,0.0,8.7,5,5,0,06:49 AM,04:53 PM,07:44 AM,05:42 PM,8,15,16,15,18,9,60,0.0,1015,18,10,127,11
2011-01-04,16,13,0.0,8.7,4,4,0,07:37 AM,05:54 PM,07:44 AM,05:42 PM,9,13,14,13,20,20,69,1.1,1013,16,10,209,13
2011-01-05,15,12,0.0,8.7,4,4,0,08:19 AM,06:54 PM,07:44 AM,05:43 PM,9,12,13,12,26,22,75,0.5,1015,15,9,188,18
2011-01-06,15,12,0.0,8.7,4,4,7,08:55 AM,07:53 PM,07:44 AM,05:44 PM,8,12,13,12,21,4,72,0.1,1019,15,10,202,14
2011-01-07,16,11,0.0,8.7,4,4,14,09:27 AM,08:50 PM,07:44 AM,05:45 PM,7,11,13,11,23,19,70,1.1,1019,16,10,202,16
2011-01-08,12,10,0.0,8.7,4,4,21,09:56 AM,09:45 PM,07:44 AM,05:46 PM,6,9,11,9,21,22,73,1.2,1017,12,10,214,15
2011-01-09,13,10,0.0,8.7,4,4,29,10:23 AM,10:39 PM,07:44 AM,05:46 PM,5,12,12,12,9,12,63,0.0,1020,13,10,210,6
2011-01-10,14,10,0.0,8.7,4,4,36,10:50 AM,11:34 PM,07:44 AM,05:47 PM,7,12,12,12,14,10,70,0.2,1021,14,10,212,9
2011-01-11,15,10,0.0,8.7,4,4,43,11:17 AM,No moonset,07:44 AM,05:48 PM,7,13,13,13,8,8,64,0.0,1021,15,10,178,5
2011-01-12,16,12,0.0,8.7,4,4,51,11:46 AM,12:29 AM,07:44 AM,05:49 PM,6,14,14,14,15,10,59,0.0,1019,16,10,90,10
2011-01-13,17,12,0.0,8.7,4,4,58,12:18 PM,01:25 AM,07:44 AM,05:50 PM,5,14,15,14,24,3,52,0.0,1014,17,10,111,14
2011-01-14,16,12,0.0,8.7,4,4,65,12:55 PM,02:23 AM,07:44 AM,05:51 PM,4,14,15,14,14,4,48,0.0,1012,16,10,156,9
2011-01-15,13,9,0.0,8.7,4,4,72,01:38 PM,03:22 AM,07:43 AM,05:52 PM,5,12,12,12,9,6,61,0.0,1013,13,10,233,7
2011-01-16,15,10,0.0,8.7,4,4,80,02:27 PM,04:21 AM,07:43 AM,05:53 PM,7,12,13,12,19,26,70,1.0,1016,15,10,174,13
2011-01-17,16,13,0.0,8.7,4,4,87,03:25 PM,05:20 AM,07:43 AM,05:54 PM,8,14,15,14,18,34,64,1.7,1016,16,10,89,12
2011-01-18,16,12,0.0,8.7,4,4,94,04:29 PM,06:15 AM,07:43 AM,05:55 PM,5,14,15,14,13,22,54,0.2,1016,16,10,194,9
2011-01-19,15,11,0.0,8.7,4,4,100,05:39 PM,07:05 AM,07:42 AM,05:56 PM,7,13,13,13,12,7,66,0.0,1017,15,10,202,9
2011-01-20,15,10,0.0,8.7,4,4,100,06:49 PM,07:49 AM,07:42 AM,05:57 PM,7,15,15,15,8,2,59,0.0,1019,15,10,155,6
2011-01-21,16,11,0.0,8.7,4,4,84,08:00 PM,08:29 AM,07:42 AM,05:57 PM,5,14,14,14,14,4,54,0.0,1021,16,10,133,9
2011-01-22,17,12,0.0,8.7,4,4,77,09:10 PM,09:06 AM,07:41 AM,05:58 PM,3,14,15,14,18,4,45,0.0,1020,17,10,122,11
2011-01-23,17,13,0.0,8.7,4,4,69,10:18 PM,09:40 AM,07:41 AM,05:59 PM,4,15,15,15,10,9,49,0.0,1020,17,10,175,7
2011-01-24,16,12,0.0,10.6,4,4,62,11:27 PM,10:14 AM,07:40 AM,06:00 PM,6,14,14,14,9,14,57,0.0,1019,16,10,186,6
2011-01-25,16,12,0.0,10.6,4,4,55,No moonrise,10:50 AM,07:40 AM,06:01 PM,5,14,14,14,11,15,54,0.0,1014,16,10,157,7
2011-01-26,15,12,0.0,10.6,4,4,48,12:34 AM,11:28 AM,07:39 AM,06:02 PM,9,11,13,11,28,31,76,2.1,1013,15,10,202,19
2011-01-27,18,12,0.0,10.6,4,4,40,01:42 AM,12:10 PM,07:39 AM,06:03 PM,8,14,15,14,30,19,66,0.2,1014,18,10,195,20
2011-01-28,15,12,0.0,10.7,4,4,33,02:46 AM,12:57 PM,07:38 AM,06:04 PM,8,14,14,14,15,26,66,0.3,1018,15,10,197,11
2011-01-29,17,14,0.0,10.7,5,5,26,03:48 AM,01:49 PM,07:37 AM,06:05 PM,10,14,15,14,37,19,72,1.3,1009,17,10,185,26
2011-01-30,14,12,0.0,10.0,4,4,19,04:44 AM,02:45 PM,07:37 AM,06:06 PM,10,11,13,11,31,43,81,12.0,1008,14,9,239,21
2011-01-31,12,9,0.0,10.7,4,4,15,05:34 AM,03:44 PM,07:36 AM,06:07 PM,6,9,11,9,20,32,73,2.4,1010,12,10,238,15
2011-02-01,10,7,0.0,10.7,3,3,0,06:16 AM,04:44 PM,07:35 AM,06:08 PM,2,9,10,9,9,9,59,0.2,1012,10,10,160,6
2011-02-02,9,7,0.0,10.7,3,3,0,06:54 AM,05:43 PM,07:35 AM,06:09 PM,0,6,8,6,19,11,55,0.0,1017,9,10,98,14
2011-02-03,14,8,0.0,10.8,4,4,0,07:28 AM,06:40 PM,07:34 AM,06:10 PM,2,10,11,10,15,39,54,0.6,1019,14,9,83,10
2011-02-04,14,11,0.0,8.5,3,3,3,07:57 AM,07:36 PM,07:33 AM,06:11 PM,10,12,13,12,22,68,81,5.9,1016,14,9,148,15
2011-02-05,14,11,0.0,10.8,4,4,11,08:25 AM,08:31 PM,07:32 AM,06:12 PM,7,12,13,12,10,8,68,0.1,1021,14,10,206,8
2011-02-06,15,10,0.0,10.8,4,4,18,08:52 AM,09:26 PM,07:32 AM,06:13 PM,7,14,14,14,11,1,63,0.0,1021,15,10,130,8
2011-02-07,16,12,0.0,7.0,3,3,26,09:20 AM,10:20 PM,07:31 AM,06:14 PM,8,13,14,13,9,43,70,5.8,1014,16,10,153,6
2011-02-08,14,11,0.0,10.9,4,4,33,09:48 AM,11:15 PM,07:30 AM,06:15 PM,9,13,13,13,8,13,73,0.0,1015,14,10,287,6
2011-02-09,14,10,0.0,10.9,4,4,41,10:18 AM,No moonset,07:29 AM,06:16 PM,8,13,13,13,11,2,69,0.0,1014,14,10,202,9
2011-02-10,15,10,0.0,10.9,4,4,48,10:52 AM,12:11 AM,07:28 AM,06:17 PM,6,12,12,12,12,6,67,0.0,1011,15,10,213,9
2011-02-11,13,9,0.0,10.9,4,4,56,11:31 AM,01:09 AM,07:27 AM,06:18 PM,4,12,12,12,10,4,58,0.0,1015,13,10,243,8
2011-02-12,13,8,0.0,10.9,4,4,64,12:16 PM,02:07 AM,07:26 AM,06:19 PM,5,11,12,11,12,0,60,0.0,1019,13,10,191,9
2011-02-13,14,10,0.0,11.0,4,4,71,01:09 PM,03:04 AM,07:25 AM,06:20 PM,7,11,12,11,18,14,71,0.2,1017,14,10,219,12
2011-02-14,14,11,0.0,11.0,4,4,79,02:08 PM,03:59 AM,07:24 AM,06:20 PM,8,11,13,11,24,21,75,0.3,1015,14,10,197,17
2011-02-15,16,12,0.0,11.0,4,4,86,03:14 PM,04:51 AM,07:23 AM,06:21 PM,8,13,14,13,26,26,67,0.5,1007,16,9,186,17
2011-02-16,14,12,0.0,10.1,3,3,94,04:23 PM,05:38 AM,07:22 AM,06:22 PM,9,11,13,11,33,36,81,5.5,1008,14,10,201,22
2011-02-17,15,11,0.0,11.0,4,4,100,05:35 PM,06:20 AM,07:21 AM,06:23 PM,8,12,13,12,20,6,72,0.1,1018,15,10,209,13
2011-02-18,17,11,0.0,11.0,4,4,100,06:46 PM,06:59 AM,07:20 AM,06:24 PM,9,15,15,15,13,8,67,0.0,1017,17,10,159,8
2011-02-19,21,13,0.0,11.1,5,5,84,07:58 PM,07:36 AM,07:19 AM,06:25 PM,8,15,16,15,46,5,59,0.0,1009,21,10,166,27
2011-02-20,14,13,0.0,8.6,3,3,76,09:09 PM,08:11 AM,07:18 AM,06:26 PM,10,10,13,10,59,55,80,24.2,1005,14,8,214,35
2011-02-21,15,12,0.0,11.1,4,4,69,10:19 PM,08:48 AM,07:17 AM,06:27 PM,9,12,13,12,29,24,76,1.5,1013,15,10,221,21
2011-02-22,16,12,0.0,11.1,4,4,61,11:30 PM,09:27 AM,07:16 AM,06:28 PM,10,14,14,14,18,7,76,0.0,1014,16,10,198,12
2011-02-23,17,13,0.0,11.1,5,5,53,No moonrise,10:08 AM,07:15 AM,06:29 PM,8,16,16,16,20,2,60,0.0,1013,17,10,172,12
2011-02-24,18,13,0.0,11.2,5,5,46,12:37 AM,10:55 AM,07:13 AM,06:29 PM,9,15,16,15,22,14,63,0.0,1013,18,10,164,13
